method,drift_type,stream_index,year,match_id,log_file
ADWIN_ADE_seq2seq_30_15,Erro (online),76223,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),76351,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),76543,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),76639,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),76735,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),76831,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),76959,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),77215,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),77343,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),77727,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),77855,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),77983,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),78079,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),78143,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),78271,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),78463,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),78655,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),79231,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),79583,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),79647,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),79807,2021,2021_RoboTeam_Twente_vs_ERForce,2021-06-21_07-06_RoboTeam_Twente-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),80063,2021,2021_TIGERs_Mannheim_vs_RoboFEI,2021-06-30_20-01_TIGERs_Mannheim-vs-RoboFEI.log
ADWIN_ADE_seq2seq_30_15,Erro (online),80543,2021,2021_TIGERs_Mannheim_vs_RoboFEI,2021-06-30_20-01_TIGERs_Mannheim-vs-RoboFEI.log
ADWIN_ADE_seq2seq_30_15,Erro (online),81343,2021,2021_TIGERs_Mannheim_vs_RoboFEI,2021-06-30_20-01_TIGERs_Mannheim-vs-RoboFEI.log
ADWIN_ADE_seq2seq_30_15,Erro (online),83583,2021,2021_TIGERs_Mannheim_vs_RoboFEI,2021-06-30_20-01_TIGERs_Mannheim-vs-RoboFEI.log
ADWIN_ADE_seq2seq_30_15,Erro (online),84095,2021,2021_TIGERs_Mannheim_vs_RoboFEI,2021-06-30_20-01_TIGERs_Mannheim-vs-RoboFEI.log
ADWIN_ADE_seq2seq_30_15,Erro (online),85151,2021,2021_TIGERs_Mannheim_vs_RoboFEI,2021-06-30_20-01_TIGERs_Mannheim-vs-RoboFEI.log
ADWIN_ADE_seq2seq_30_15,Erro (online),87199,2021,2021_TIGERs_Mannheim_vs_RoboFEI,2021-06-30_20-01_TIGERs_Mannheim-vs-RoboFEI.log
ADWIN_ADE_seq2seq_30_15,Erro (online),87647,2021,2021_TIGERs_Mannheim_vs_RoboFEI,2021-06-30_20-01_TIGERs_Mannheim-vs-RoboFEI.log
ADWIN_ADE_seq2seq_30_15,Erro (online),88543,2021,2021_TIGERs_vs_KIKS,2021-06-21_09-01_TIGERs_Mannheim-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),89087,2021,2021_TIGERs_vs_KIKS,2021-06-21_09-01_TIGERs_Mannheim-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),91327,2021,2021_TIGERs_vs_KIKS,2021-06-21_09-01_TIGERs_Mannheim-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),91615,2021,2021_TIGERs_vs_KIKS,2021-06-21_09-01_TIGERs_Mannheim-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),103263,2022,2022_KIKS_vs_ERForce,2022-07-13_12-10_KIKS-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),103615,2022,2022_KIKS_vs_ERForce,2022-07-13_12-10_KIKS-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),103711,2022,2022_KIKS_vs_ERForce,2022-07-13_12-10_KIKS-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),103967,2022,2022_KIKS_vs_ERForce,2022-07-13_12-10_KIKS-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),104447,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),104543,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),104799,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),104991,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),105311,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),105535,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),105823,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),106079,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),106207,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),106431,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),106591,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),106911,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),107167,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),107391,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),107615,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),107807,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),107999,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),108127,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),108383,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),108671,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),109407,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),109631,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),109919,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),110143,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),110271,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),110591,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),110815,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),110975,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),111199,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),111519,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),111647,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),111839,2022,2022_RoboDragons_vs_ERForce,2022-07-13_09-12_RoboDragons-vs-ER-Force.log
ADWIN_ADE_seq2seq_30_15,Erro (online),113247,2022,2022_RoboTeam_Twente_vs_TIGERs_Mannheim,2022-07-13_10-49_RoboTeam_Twente-vs-TIGERs_Mannheim.log
ADWIN_ADE_seq2seq_30_15,Erro (online),114079,2022,2022_RoboTeam_Twente_vs_TIGERs_Mannheim,2022-07-13_10-49_RoboTeam_Twente-vs-TIGERs_Mannheim.log
ADWIN_ADE_seq2seq_30_15,Erro (online),114399,2022,2022_RoboTeam_Twente_vs_TIGERs_Mannheim,2022-07-13_10-49_RoboTeam_Twente-vs-TIGERs_Mannheim.log
ADWIN_ADE_seq2seq_30_15,Erro (online),115295,2022,2022_RoboTeam_Twente_vs_TIGERs_Mannheim,2022-07-13_10-49_RoboTeam_Twente-vs-TIGERs_Mannheim.log
ADWIN_ADE_seq2seq_30_15,Erro (online),115551,2022,2022_RoboTeam_Twente_vs_TIGERs_Mannheim,2022-07-13_10-49_RoboTeam_Twente-vs-TIGERs_Mannheim.log
ADWIN_ADE_seq2seq_30_15,Erro (online),116767,2022,2022_RoboTeam_Twente_vs_TIGERs_Mannheim,2022-07-13_10-49_RoboTeam_Twente-vs-TIGERs_Mannheim.log
ADWIN_ADE_seq2seq_30_15,Erro (online),117343,2022,2022_RoboTeam_Twente_vs_TIGERs_Mannheim,2022-07-13_10-49_RoboTeam_Twente-vs-TIGERs_Mannheim.log
ADWIN_ADE_seq2seq_30_15,Erro (online),117567,2022,2022_RoboTeam_Twente_vs_TIGERs_Mannheim,2022-07-13_10-49_RoboTeam_Twente-vs-TIGERs_Mannheim.log
ADWIN_ADE_seq2seq_30_15,Erro (online),119103,2022,2022_RoboTeam_Twente_vs_TIGERs_Mannheim,2022-07-13_10-49_RoboTeam_Twente-vs-TIGERs_Mannheim.log
ADWIN_ADE_seq2seq_30_15,Erro (online),119295,2022,2022_RoboTeam_Twente_vs_TIGERs_Mannheim,2022-07-13_10-49_RoboTeam_Twente-vs-TIGERs_Mannheim.log
ADWIN_ADE_seq2seq_30_15,Erro (online),119839,2022,2022_RoboTeam_Twente_vs_TIGERs_Mannheim,2022-07-13_10-49_RoboTeam_Twente-vs-TIGERs_Mannheim.log
ADWIN_ADE_seq2seq_30_15,Erro (online),120127,2022,2022_TIGERs_Mannheim_vs_ERForce,2022-07-16_11-34_TIGERs_Mannheim-vs-ER-Force
ADWIN_ADE_seq2seq_30_15,Erro (online),120415,2022,2022_TIGERs_Mannheim_vs_ERForce,2022-07-16_11-34_TIGERs_Mannheim-vs-ER-Force
ADWIN_ADE_seq2seq_30_15,Erro (online),121311,2022,2022_TIGERs_Mannheim_vs_ERForce,2022-07-16_11-34_TIGERs_Mannheim-vs-ER-Force
ADWIN_ADE_seq2seq_30_15,Erro (online),121919,2022,2022_TIGERs_Mannheim_vs_ERForce,2022-07-16_11-34_TIGERs_Mannheim-vs-ER-Force
ADWIN_ADE_seq2seq_30_15,Erro (online),123711,2022,2022_TIGERs_Mannheim_vs_ERForce,2022-07-16_11-34_TIGERs_Mannheim-vs-ER-Force
ADWIN_ADE_seq2seq_30_15,Erro (online),126079,2022,2022_TIGERs_Mannheim_vs_ERForce,2022-07-16_11-34_TIGERs_Mannheim-vs-ER-Force
ADWIN_ADE_seq2seq_30_15,Erro (online),126399,2022,2022_TIGERs_Mannheim_vs_ERForce,2022-07-16_11-34_TIGERs_Mannheim-vs-ER-Force
ADWIN_ADE_seq2seq_30_15,Erro (online),128319,2022,2022_TIGERs_Mannheim_vs_KIKS,2022-07-15_12-08_TIGERs_Mannheim-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),128927,2022,2022_TIGERs_Mannheim_vs_KIKS,2022-07-14_10-55_TIGERs_Mannheim-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),132415,2022,2022_TIGERs_Mannheim_vs_KIKS,2022-07-14_10-55_TIGERs_Mannheim-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),135743,2022,2022_TIGERs_Mannheim_vs_KIKS,2022-07-15_12-08_TIGERs_Mannheim-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),144831,2023,2023_Immortals_vs_KIKS,2023-07-08_18-31_Immortals-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),144991,2023,2023_Immortals_vs_KIKS,2023-07-08_18-31_Immortals-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),145471,2023,2023_Immortals_vs_KIKS,2023-07-08_18-31_Immortals-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),149471,2023,2023_Immortals_vs_KIKS,2023-07-08_18-31_Immortals-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),150687,2023,2023_Immortals_vs_KIKS,2023-07-08_18-31_Immortals-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),156255,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),156671,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),156863,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),156991,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),157151,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),157407,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),157727,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),157887,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),158015,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),158143,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),158367,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),158943,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),159231,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),159455,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),159647,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),159711,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),159839,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),159967,2023,2023_RoboTeam_Twente_vs_KIKS,2023-07-08_09-11_RoboTeam_Twente-vs-KIKS.log
ADWIN_ADE_seq2seq_30_15,Erro (online),160095,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),160543,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),160671,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),160863,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),160959,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),161183,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),162143,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),162239,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),162623,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),162943,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),163071,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),163295,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),163455,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),163551,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),163679,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),163935,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),164063,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),164191,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),164383,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),164607,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),164799,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),165183,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),165471,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),165695,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),166143,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),166271,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),166399,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),166495,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),166591,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),166719,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),167007,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),167583,2023,2023_RoboTeam_Twente_vs_RoboDragons,2023-07-06_12-47_RoboTeam_Twente-vs-RoboDragons.log
ADWIN_ADE_seq2seq_30_15,Erro (online),168127,2023,2023_TIGERs_Mannheim_vs_ZJUNlict,2023-07-09_13-02_TIGERs_Mannheim-vs-ZJUNlict.log
ADWIN_ADE_seq2seq_30_15,Erro (online),169087,2023,2023_TIGERs_Mannheim_vs_ZJUNlict,2023-07-09_13-02_TIGERs_Mannheim-vs-ZJUNlict.log
ADWIN_ADE_seq2seq_30_15,Erro (online),170303,2023,2023_TIGERs_Mannheim_vs_ZJUNlict,2023-07-09_13-02_TIGERs_Mannheim-vs-ZJUNlict.log
ADWIN_ADE_seq2seq_30_15,Erro (online),171359,2023,2023_TIGERs_Mannheim_vs_ZJUNlict,2023-07-09_13-02_TIGERs_Mannheim-vs-ZJUNlict.log
ADWIN_ADE_seq2seq_30_15,Erro (online),172543,2023,2023_TIGERs_Mannheim_vs_ZJUNlict,2023-07-09_13-02_TIGERs_Mannheim-vs-ZJUNlict.log
ADWIN_ADE_seq2seq_30_15,Erro (online),172799,2023,2023_TIGERs_Mannheim_vs_ZJUNlict,2023-07-09_13-02_TIGERs_Mannheim-vs-ZJUNlict.log
ADWIN_ADE_seq2seq_30_15,Erro (online),173311,2023,2023_TIGERs_Mannheim_vs_ZJUNlict,2023-07-09_13-02_TIGERs_Mannheim-vs-ZJUNlict.log
ADWIN_ADE_seq2seq_30_15,Erro (online),173727,2023,2023_TIGERs_Mannheim_vs_ZJUNlict,2023-07-09_13-02_TIGERs_Mannheim-vs-ZJUNlict.log
ADWIN_ADE_seq2seq_30_15,Erro (online),174271,2023,2023_TIGERs_Mannheim_vs_ZJUNlict,2023-07-09_13-02_TIGERs_Mannheim-vs-ZJUNlict.log
ADWIN_ADE_seq2seq_30_15,Erro (online),174655,2023,2023_TIGERs_Mannheim_vs_ZJUNlict,2023-07-09_13-02_TIGERs_Mannheim-vs-ZJUNlict.log
ADWIN_ADE_seq2seq_30_15,Erro (online),174783,2023,2023_TIGERs_Mannheim_vs_ZJUNlict,2023-07-09_13-02_TIGERs_Mannheim-vs-ZJUNlict.log
ADWIN_ADE_seq2seq_30_15,Erro (online),175167,2023,2023_TIGERs_Mannheim_vs_ZJUNlict,2023-07-09_13-02_TIGERs_Mannheim-vs-ZJUNlict.log
ADWIN_ADE_seq2seq_30_15,Erro (online),175391,2023,2023_TIGERs_Mannheim_vs_ZJUNlict,2023-07-09_13-02_TIGERs_Mannheim-vs-ZJUNlict.log
ADWIN_ADE_seq2seq_30_15,Erro (online),175903,2023,2023_TIGERs_Mannheim_vs_ZJUNlict,2023-07-09_13-02_TIGERs_Mannheim-vs-ZJUNlict.log
ADWIN_ADE_seq2seq_30_15,Erro (online),176159,2023,2023_ZJUNlict_vs_RoboDragons,2023-07-08_11-01_ZJUNlict-vs-RoboDragons.log
